#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;
88games;'88 Games;Final Burn Alpha;;1988;Konami;;;;;;0;;;;;;
88games;'88 Games;Final Burn Alpha;;1988;Konami;;;;;;;;;;;;
88games;'88 Games;Final Burn Alpha;;1988;Konami;;;;;;0;;;;;;
99lstwar;'99 The Last War;Final Burn Alpha;;1985;Proma;;;;;;0;;;;;;
99lstwar;'99 The Last War;Final Burn Alpha;;1985;Proma;;;;;;0;;;;;;
99lstwark;'99 The Last War (Kyugo);Final Burn Alpha;;1985;Kyugo;;;;;;0;;;;;;
99lstwark;'99 The Last War (Kyugo);Final Burn Alpha;;1985;Kyugo;;;;;;0;;;;;;
99lstwara;'99 The Last War (alternate);Final Burn Alpha;;1985;Proma;;;;;;0;;;;;;
99lstwara;'99 The Last War (alternate);Final Burn Alpha;;1985;Proma;;;;;;0;;;;;;
99lstwar;'99: The Last War;Final Burn Alpha;;1985;Proma;;;;;;;;;;;;
99lstwar;'99: The Last War;Final Burn Alpha;;1985;Proma;;;;;;;;;;;;
99lstwark;'99: The Last War (Kyugo);Final Burn Alpha;;1985;Kyugo;;;;;;;;;;;;
99lstwark;'99: The Last War (Kyugo);Final Burn Alpha;;1985;Kyugo;;;;;;;;;;;;
99lstwara;'99: The Last War (alternate);Final Burn Alpha;;1985;Proma;;;;;;;;;;;;
99lstwara;'99: The Last War (alternate);Final Burn Alpha;;1985;Proma;;;;;;;;;;;;
gtmra;1000 Miglia Great 1000 Miles Rally (94/06/13);Final Burn Alpha;;1994;Kaneko;;;;;;0;;;;;;
gtmra;1000 Miglia Great 1000 Miles Rally (94/06/13);Final Burn Alpha;;1994;Kaneko;;;;;;0;;;;;;
gtmr;1000 Miglia Great 1000 Miles Rally (94/07/18);Final Burn Alpha;;1994;Kaneko;;;;;;0;;;;;;
gtmr;1000 Miglia Great 1000 Miles Rally (94/07/18);Final Burn Alpha;;1994;Kaneko;;;;;;0;;;;;;
gtmra;1000 Miglia: Great 1000 Miles Rally (94/06/13);Final Burn Alpha;;1994;Kaneko;;;;;;;;;;;;
gtmra;1000 Miglia: Great 1000 Miles Rally (94/06/13);Final Burn Alpha;;1994;Kaneko;;;;;;;;;;;;
gtmr;1000 Miglia: Great 1000 Miles Rally (94/07/18);Final Burn Alpha;;1994;Kaneko;;;;;;;;;;;;
gtmr;1000 Miglia: Great 1000 Miles Rally (94/07/18);Final Burn Alpha;;1994;Kaneko;;;;;;;;;;;;
12in1;12 in 1;Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;;
12in1;12 in 1;Final Burn Alpha;;199?;unlicensed;;;;;;;;;;;;
12in1;12 in 1;Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;;
12in1;12 in 1;Final Burn Alpha;;199?;unlicensed;;;;;;;;;;;;
13mahjan;13 Ma Jiang - 98 Mei Shao Nu Pian (Chi);Final Burn Alpha;;1998;BBD;;;;;;0;;;;;;
13mahjan;13 Ma Jiang - 98 Mei Shao Nu Pian (Chi);Final Burn Alpha;;1998;BBD;;;;;;;;;;;;
13mahjan;13 Ma Jiang - 98 Mei Shao Nu Pian (Chi);Final Burn Alpha;;1998;BBD;;;;;;0;;;;;;
13mahjan;13 Ma Jiang - 98 Mei Shao Nu Pian (Chi);Final Burn Alpha;;1998;BBD;;;;;;;;;;;;
16tongnk;16 Ton (Jpn, Game no Kandume MegaCD Rip);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;;
16tongnk;16 Ton (Jpn, Game no Kandume MegaCD Rip);Final Burn Alpha;;1991;Sega;;;;;;;;;;;;
16tongnk;16 Ton (Jpn, Game no Kandume MegaCD Rip);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;;
16tongnk;16 Ton (Jpn, Game no Kandume MegaCD Rip);Final Burn Alpha;;1991;Sega;;;;;;;;;;;;
16ton;16 Ton (Jpn, SegaNet);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;;
16ton;16 Ton (Jpn, SegaNet);Final Burn Alpha;;1991;Sega;;;;;;;;;;;;
16ton;16 Ton (Jpn, SegaNet);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;;
16ton;16 Ton (Jpn, SegaNet);Final Burn Alpha;;1991;Sega;;;;;;;;;;;;
16zhan;16 Zhang Ma Jiang (Chi);Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;;
16zhan;16 Zhang Ma Jiang (Chi);Final Burn Alpha;;199?;unlicensed;;;;;;;;;;;;
16zhan;16 Zhang Ma Jiang (Chi);Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;;
16zhan;16 Zhang Ma Jiang (Chi);Final Burn Alpha;;199?;unlicensed;;;;;;;;;;;;
1941u;1941 - Counter Attack (900227 USA);Final Burn Alpha;;1990;Capcom;;;;;;0;;;;;;
1941u;1941 - Counter Attack (900227 USA);Final Burn Alpha;;1990;Capcom;;;;;;;;;;;;
1941u;1941 - Counter Attack (900227 USA);Final Burn Alpha;;1990;Capcom;;;;;;0;;;;;;
1941u;1941 - Counter Attack (900227 USA);Final Burn Alpha;;1990;Capcom;;;;;;;;;;;;
1941;1941 - Counter Attack (900227 World);Final Burn Alpha;;1990;Capcom;;;;;;0;;;;;;
1941;1941 - Counter Attack (900227 World);Final Burn Alpha;;1990;Capcom;;;;;;;;;;;;
1941;1941 - Counter Attack (900227 World);Final Burn Alpha;;1990;Capcom;;;;;;0;;;;;;
1941;1941 - Counter Attack (900227 World);Final Burn Alpha;;1990;Capcom;;;;;;;;;;;;
1941j;1941 - Counter Attack (Japan);Final Burn Alpha;;1990;Capcom;;;;;;0;;;;;;
1941j;1941 - Counter Attack (Japan);Final Burn Alpha;;1990;Capcom;;;;;;;;;;;;
1941j;1941 - Counter Attack (Japan);Final Burn Alpha;;1990;Capcom;;;;;;0;;;;;;
1941j;1941 - Counter Attack (Japan);Final Burn Alpha;;1990;Capcom;;;;;;;;;;;;
1941r1;1941 - Counter Attack (World);Final Burn Alpha;;1990;Capcom;;;;;;0;;;;;;
1941r1;1941 - Counter Attack (World);Final Burn Alpha;;1990;Capcom;;;;;;;;;;;;
1941r1;1941 - Counter Attack (World);Final Burn Alpha;;1990;Capcom;;;;;;0;;;;;;
1941r1;1941 - Counter Attack (World);Final Burn Alpha;;1990;Capcom;;;;;;;;;;;;
1942b;1942 (First Version);Final Burn Alpha;;1984;Capcom;;;;;;0;;;;;;
1942b;1942 (First Version);Final Burn Alpha;;1984;Capcom;;;;;;;;;;;;
1942b;1942 (First Version);Final Burn Alpha;;1984;Capcom;;;;;;0;;;;;;
1942b;1942 (First Version);Final Burn Alpha;;1984;Capcom;;;;;;;;;;;;
1942a;1942 (Revision A);Final Burn Alpha;;1984;Capcom;;;;;;0;;;;;;
1942a;1942 (Revision A);Final Burn Alpha;;1984;Capcom;;;;;;;;;;;;
1942a;1942 (Revision A);Final Burn Alpha;;1984;Capcom;;;;;;0;;;;;;
1942a;1942 (Revision A);Final Burn Alpha;;1984;Capcom;;;;;;;;;;;;
1942abl;1942 (Revision A, bootleg) [Bootleg];Final Burn Alpha;;1984;Capcom;;;;;;0;;;;;;
1942abl;1942 (Revision A, bootleg) [Bootleg];Final Burn Alpha;;1984;Capcom;;;;;;;;;;;;
1942abl;1942 (Revision A, bootleg) [Bootleg];Final Burn Alpha;;1984;Capcom;;;;;;0;;;;;;
1942abl;1942 (Revision A, bootleg) [Bootleg];Final Burn Alpha;;1984;Capcom;;;;;;;;;;;;
1942;1942 (Revision B);Final Burn Alpha;;1984;Capcom;;;;;;0;;;;;;
1942;1942 (Revision B);Final Burn Alpha;;1984;Capcom;;;;;;;;;;;;
1942;1942 (Revision B);Final Burn Alpha;;1984;Capcom;;;;;;0;;;;;;
1942;1942 (Revision B);Final Burn Alpha;;1984;Capcom;;;;;;;;;;;;
1942w;1942 (Williams Electronics license);Final Burn Alpha;;1985;Capcom (Williams Electronics license);;;;;;0;;;;;;
1942w;1942 (Williams Electronics license);Final Burn Alpha;;1985;Capcom (Williams Electronics license);;;;;;;;;;;;
1942w;1942 (Williams Electronics license);Final Burn Alpha;;1985;Capcom (Williams Electronics license);;;;;;0;;;;;;
1942w;1942 (Williams Electronics license);Final Burn Alpha;;1985;Capcom (Williams Electronics license);;;;;;;;;;;;
1943kai;1943 Kai Midway Kaisen (Japan);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943kai;1943 Kai Midway Kaisen (Japan);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943kai;1943 Kai: Midway Kaisen (Japan);Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943kai;1943 Kai: Midway Kaisen (Japan);Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943ja;1943 Midway Kaisen (Japan);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943ja;1943 Midway Kaisen (Japan);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943j;1943 Midway Kaisen (Japan, Rev B);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943j;1943 Midway Kaisen (Japan, Rev B);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943;1943 The Battle of Midway (Euro);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943;1943 The Battle of Midway (Euro);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943u;1943 The Battle of Midway (US);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943u;1943 The Battle of Midway (US);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943b;1943 The Battle of Midway (bootleg set 1, hack of Japan set) [Bootleg];Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943b;1943 The Battle of Midway (bootleg set 1, hack of Japan set) [Bootleg];Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943b2;1943 The Battle of Midway (bootleg set 2, hack of Japan set) [Bootleg];Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943b2;1943 The Battle of Midway (bootleg set 2, hack of Japan set) [Bootleg];Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;;
1943ja;1943: Midway Kaisen (Japan);Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943ja;1943: Midway Kaisen (Japan);Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943j;1943: Midway Kaisen (Japan, Rev B);Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943j;1943: Midway Kaisen (Japan, Rev B);Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943;1943: The Battle of Midway (Euro);Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943;1943: The Battle of Midway (Euro);Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943u;1943: The Battle of Midway (US);Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943u;1943: The Battle of Midway (US);Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943b;1943: The Battle of Midway (bootleg set 1, hack of Japan set) [Bootleg];Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943b;1943: The Battle of Midway (bootleg set 1, hack of Japan set) [Bootleg];Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943b2;1943: The Battle of Midway (bootleg set 2, hack of Japan set) [Bootleg];Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1943b2;1943: The Battle of Midway (bootleg set 2, hack of Japan set) [Bootleg];Final Burn Alpha;;1987;Capcom;;;;;;;;;;;;
1944j;1944 - the loop master (000620 Japan);Final Burn Alpha;;2000;Capcom / 8ing / Raizing;;;;;;0;;;;;;
1944j;1944 - the loop master (000620 Japan);Final Burn Alpha;;2000;Capcom / 8ing / Raizing;;;;;;;;;;;;
1944j;1944 - the loop master (000620 Japan);Final Burn Alpha;;2000;Capcom / 8ing / Raizing;;;;;;0;;;;;;
1944j;1944 - the loop master (000620 Japan);Final Burn Alpha;;2000;Capcom / 8ing / Raizing;;;;;;;;;;;;
1944d;1944 - the loop master (000620 USA Phoenix Edition) [Bootleg];Final Burn Alpha;;2000;bootleg;;;;;;0;;;;;;
1944d;1944 - the loop master (000620 USA Phoenix Edition) [Bootleg];Final Burn Alpha;;2000;bootleg;;;;;;;;;;;;
1944d;1944 - the loop master (000620 USA Phoenix Edition) [Bootleg];Final Burn Alpha;;2000;bootleg;;;;;;0;;;;;;
1944d;1944 - the loop master (000620 USA Phoenix Edition) [Bootleg];Final Burn Alpha;;2000;bootleg;;;;;;;;;;;;
1944ad;1944 - the loop master (000620 USA Phoenix Edition, alt) [Bootleg];Final Burn Alpha;;2000;bootleg;;;;;;0;;;;;;
1944ad;1944 - the loop master (000620 USA Phoenix Edition, alt) [Bootleg];Final Burn Alpha;;2000;bootleg;;;;;;;;;;;;
1944ad;1944 - the loop master (000620 USA Phoenix Edition, alt) [Bootleg];Final Burn Alpha;;2000;bootleg;;;;;;0;;;;;;
1944ad;1944 - the loop master (000620 USA Phoenix Edition, alt) [Bootleg];Final Burn Alpha;;2000;bootleg;;;;;;;;;;;;
1944;1944 - the loop master (000620 USA);Final Burn Alpha;;2000;Capcom / 8ing / Raizing;;;;;;0;;;;;;
1944;1944 - the loop master (000620 USA);Final Burn Alpha;;2000;Capcom / 8ing / Raizing;;;;;;;;;;;;
1944;1944 - the loop master (000620 USA);Final Burn Alpha;;2000;Capcom / 8ing / Raizing;;;;;;0;;;;;;
1944;1944 - the loop master (000620 USA);Final Burn Alpha;;2000;Capcom / 8ing / Raizing;;;;;;;;;;;;
bgareggabl;1945 Part 2 (Battle Garaga hack) [Hack];Final Burn Alpha;;1996;hack;;;;;;0;;;;;;
bgareggabl;1945 Part 2 (Battle Garaga hack) [Hack];Final Burn Alpha;;1996;hack;;;;;;;;;;;;
bgareggabl;1945 Part 2 (Battle Garaga hack) [Hack];Final Burn Alpha;;1996;hack;;;;;;0;;;;;;
bgareggabl;1945 Part 2 (Battle Garaga hack) [Hack];Final Burn Alpha;;1996;hack;;;;;;;;;;;;
1945kiii;1945k III;Final Burn Alpha;;2000;Oriental;;;;;;0;;;;;;
1945kiii;1945k III;Final Burn Alpha;;2000;Oriental;;;;;;;;;;;;
1945kiii;1945k III;Final Burn Alpha;;2000;Oriental;;;;;;0;;;;;;
1945kiii;1945k III;Final Burn Alpha;;2000;Oriental;;;;;;;;;;;;
19xxa;19XX - the war against destiny (951207 Asia);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xxa;19XX - the war against destiny (951207 Asia);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xxa;19XX - the war against destiny (951207 Asia);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xxa;19XX - the war against destiny (951207 Asia);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xxjr2;19XX - the war against destiny (951207 Japan);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xxjr2;19XX - the war against destiny (951207 Japan);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xxjr2;19XX - the war against destiny (951207 Japan);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xxjr2;19XX - the war against destiny (951207 Japan);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xxd;19XX - the war against destiny (951207 USA Phoenix Edition) [Bootleg];Final Burn Alpha;;1995;bootleg;;;;;;0;;;;;;
19xxd;19XX - the war against destiny (951207 USA Phoenix Edition) [Bootleg];Final Burn Alpha;;1995;bootleg;;;;;;;;;;;;
19xxd;19XX - the war against destiny (951207 USA Phoenix Edition) [Bootleg];Final Burn Alpha;;1995;bootleg;;;;;;0;;;;;;
19xxd;19XX - the war against destiny (951207 USA Phoenix Edition) [Bootleg];Final Burn Alpha;;1995;bootleg;;;;;;;;;;;;
19xx;19XX - the war against destiny (951207 USA);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xx;19XX - the war against destiny (951207 USA);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xx;19XX - the war against destiny (951207 USA);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xx;19XX - the war against destiny (951207 USA);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xxb;19XX - the war against destiny (951218 Brazil);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xxb;19XX - the war against destiny (951218 Brazil);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xxb;19XX - the war against destiny (951218 Brazil);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xxb;19XX - the war against destiny (951218 Brazil);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xxh;19XX - the war against destiny (951218 Hispanic);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xxh;19XX - the war against destiny (951218 Hispanic);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xxh;19XX - the war against destiny (951218 Hispanic);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xxh;19XX - the war against destiny (951218 Hispanic);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xxjr1;19XX - the war against destiny (951225 Japan);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xxjr1;19XX - the war against destiny (951225 Japan);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xxjr1;19XX - the war against destiny (951225 Japan);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;;
19xxjr1;19XX - the war against destiny (951225 Japan);Final Burn Alpha;;1995;Capcom;;;;;;;;;;;;
19xxj;19XX - the war against destiny (960104 Japan, yellow case);Final Burn Alpha;;1996;Capcom;;;;;;0;;;;;;
19xxj;19XX - the war against destiny (960104 Japan, yellow case);Final Burn Alpha;;1996;Capcom;;;;;;;;;;;;
19xxj;19XX - the war against destiny (960104 Japan, yellow case);Final Burn Alpha;;1996;Capcom;;;;;;0;;;;;;
19xxj;19XX - the war against destiny (960104 Japan, yellow case);Final Burn Alpha;;1996;Capcom;;;;;;;;;;;;
2psymmac;2 in 1 - Psycho Pinball & Micro Machines (Euro);Final Burn Alpha;;1993;Codemasters;;;;;;0;;;;;;
2psymmac;2 in 1 - Psycho Pinball & Micro Machines (Euro);Final Burn Alpha;;1993;Codemasters;;;;;;;;;;;;
2psymmac;2 in 1 - Psycho Pinball & Micro Machines (Euro);Final Burn Alpha;;1993;Codemasters;;;;;;0;;;;;;
2psymmac;2 in 1 - Psycho Pinball & Micro Machines (Euro);Final Burn Alpha;;1993;Codemasters;;;;;;;;;;;;
2020bb;2020 Super Baseball (set 1);Final Burn Alpha;;1991;SNK / Pallas;;;;;;0;;;;;;
2020bb;2020 Super Baseball (set 1);Final Burn Alpha;;1991;SNK / Pallas;;;;;;;;;;;;
2020bb;2020 Super Baseball (set 1);Final Burn Alpha;;1991;SNK / Pallas;;;;;;0;;;;;;
2020bb;2020 Super Baseball (set 1);Final Burn Alpha;;1991;SNK / Pallas;;;;;;;;;;;;
2020bba;2020 Super Baseball (set 2);Final Burn Alpha;;1991;SNK / Pallas;;;;;;0;;;;;;
2020bba;2020 Super Baseball (set 2);Final Burn Alpha;;1991;SNK / Pallas;;;;;;;;;;;;
2020bba;2020 Super Baseball (set 2);Final Burn Alpha;;1991;SNK / Pallas;;;;;;0;;;;;;
2020bba;2020 Super Baseball (set 2);Final Burn Alpha;;1991;SNK / Pallas;;;;;;;;;;;;
2020bbh;2020 Super Baseball (set 3);Final Burn Alpha;;1991;SNK / Pallas;;;;;;0;;;;;;
2020bbh;2020 Super Baseball (set 3);Final Burn Alpha;;1991;SNK / Pallas;;;;;;;;;;;;
2020bbh;2020 Super Baseball (set 3);Final Burn Alpha;;1991;SNK / Pallas;;;;;;0;;;;;;
2020bbh;2020 Super Baseball (set 3);Final Burn Alpha;;1991;SNK / Pallas;;;;;;;;;;;;
2020bbj;2020 Toshi Super Baseball (Jpn);Final Burn Alpha;;1994;Electronic Arts Victor;;;;;;0;;;;;;
2020bbj;2020 Toshi Super Baseball (Jpn);Final Burn Alpha;;1994;Electronic Arts Victor;;;;;;;;;;;;
2020bbj;2020 Toshi Super Baseball (Jpn);Final Burn Alpha;;1994;Electronic Arts Victor;;;;;;0;;;;;;
2020bbj;2020 Toshi Super Baseball (Jpn);Final Burn Alpha;;1994;Electronic Arts Victor;;;;;;;;;;;;
21emon;21 Emon - Mezase Hotel ou!!;Final Burn Alpha;;1994;NEC Home Electronics;;;;;;0;;;;;;
21emon;21 Emon - Mezase Hotel ou!!;Final Burn Alpha;;1994;NEC Home Electronics;;;;;;;;;;;;
21emon;21 Emon - Mezase Hotel ou!!;Final Burn Alpha;;1994;NEC Home Electronics;;;;;;0;;;;;;
21emon;21 Emon - Mezase Hotel ou!!;Final Burn Alpha;;1994;NEC Home Electronics;;;;;;;;;;;;
3countb;3 Count Bout / Fire Suplex (NGM-043)(NGH-043);Final Burn Alpha;;1993;SNK;;;;;;0;;;;;;
3countb;3 Count Bout / Fire Suplex (NGM-043)(NGH-043);Final Burn Alpha;;1993;SNK;;;;;;;;;;;;
3countb;3 Count Bout / Fire Suplex (NGM-043)(NGH-043);Final Burn Alpha;;1993;SNK;;;;;;0;;;;;;
3countb;3 Count Bout / Fire Suplex (NGM-043)(NGH-043);Final Burn Alpha;;1993;SNK;;;;;;;;;;;;
3ninja;3 Ninjas Kick Back (USA);Final Burn Alpha;;1994;Psygnosis;;;;;;0;;;;;;
3ninja;3 Ninjas Kick Back (USA);Final Burn Alpha;;1994;Psygnosis;;;;;;;;;;;;
3ninja;3 Ninjas Kick Back (USA);Final Burn Alpha;;1994;Psygnosis;;;;;;0;;;;;;
3ninja;3 Ninjas Kick Back (USA);Final Burn Alpha;;1994;Psygnosis;;;;;;;;;;;;
3in1fwt;3 in 1 Flashback - World Championship Soccer - Tecmo World Cup 92 (Pirate);Final Burn Alpha;;199?;unknown;;;;;;0;;;;;;
3in1fwt;3 in 1 Flashback - World Championship Soccer - Tecmo World Cup 92 (Pirate);Final Burn Alpha;;199?;unknown;;;;;;;;;;;;
3in1fwt;3 in 1 Flashback - World Championship Soccer - Tecmo World Cup 92 (Pirate);Final Burn Alpha;;199?;unknown;;;;;;0;;;;;;
3in1fwt;3 in 1 Flashback - World Championship Soccer - Tecmo World Cup 92 (Pirate);Final Burn Alpha;;199?;unknown;;;;;;;;;;;;
3in1rmb;3 in 1 Road Rash - Ms. Pac-Man - Block Out (Pirate);Final Burn Alpha;;199?;unknown;;;;;;0;;;;;;
3in1rmb;3 in 1 Road Rash - Ms. Pac-Man - Block Out (Pirate);Final Burn Alpha;;199?;unknown;;;;;;;;;;;;
3in1rmb;3 in 1 Road Rash - Ms. Pac-Man - Block Out (Pirate);Final Burn Alpha;;199?;unknown;;;;;;0;;;;;;
3in1rmb;3 in 1 Road Rash - Ms. Pac-Man - Block Out (Pirate);Final Burn Alpha;;199?;unknown;;;;;;;;;;;;
4enraya;4 En Raya (set 1);Final Burn Alpha;;1990;IDSA;;;;;;0;;;;;;
4enraya;4 En Raya (set 1);Final Burn Alpha;;1990;IDSA;;;;;;;;;;;;
4enraya;4 En Raya (set 1);Final Burn Alpha;;1990;IDSA;;;;;;0;;;;;;
4enraya;4 En Raya (set 1);Final Burn Alpha;;1990;IDSA;;;;;;;;;;;;
4enrayaa;4 En Raya (set 2);Final Burn Alpha;;1990;IDSA;;;;;;0;;;;;;
4enrayaa;4 En Raya (set 2);Final Burn Alpha;;1990;IDSA;;;;;;;;;;;;
4enrayaa;4 En Raya (set 2);Final Burn Alpha;;1990;IDSA;;;;;;0;;;;;;
4enrayaa;4 En Raya (set 2);Final Burn Alpha;;1990;IDSA;;;;;;;;;;;;
4in1;4 Fun in 1 [Bootleg];Final Burn Alpha;;1981;Armenia / Food and Fun;;;;;;0;;;;;;
4in1;4 Fun in 1 [Bootleg];Final Burn Alpha;;1981;Armenia / Food and Fun;;;;;;;;;;;;
4in1;4 Fun in 1 [Bootleg];Final Burn Alpha;;1981;Armenia / Food and Fun;;;;;;0;;;;;;
4in1;4 Fun in 1 [Bootleg];Final Burn Alpha;;1981;Armenia / Food and Fun;;;;;;;;;;;;
4in1pb;4 in 1 (Pirate);Final Burn Alpha;;199?;unknown;;;;;;0;;;;;;
4in1pb;4 in 1 (Pirate);Final Burn Alpha;;199?;unknown;;;;;;;;;;;;
4in1pb;4 in 1 (Pirate);Final Burn Alpha;;199?;unknown;;;;;;0;;;;;;
4in1pb;4 in 1 (Pirate);Final Burn Alpha;;199?;unknown;;;;;;;;;;;;
4play;4 player input test [Demo, 4 player  input test cartridge];Final Burn Alpha;;???;SNK;;;;;;0;;;;;;
4play;4 player input test [Demo, 4 player  input test cartridge];Final Burn Alpha;;???;SNK;;;;;;;;;;;;
4play;4 player input test [Demo, 4 player  input test cartridge];Final Burn Alpha;;???;SNK;;;;;;0;;;;;;
4play;4 player input test [Demo, 4 player  input test cartridge];Final Burn Alpha;;???;SNK;;;;;;;;;;;;
4dwarrio;4-D Warriors (315-5162);Final Burn Alpha;;1985;Coreland / Sega;;;;;;0;;;;;;
4dwarrio;4-D Warriors (315-5162);Final Burn Alpha;;1985;Coreland / Sega;;;;;;;;;;;;
4dwarrio;4-D Warriors (315-5162);Final Burn Alpha;;1985;Coreland / Sega;;;;;;0;;;;;;
4dwarrio;4-D Warriors (315-5162);Final Burn Alpha;;1985;Coreland / Sega;;;;;;;;;;;;
1942h;42 (Screamware bootleg, hack);Final Burn Alpha;;1984;Capcom;;;;;;0;;;;;;
1942h;42 (Screamware bootleg, hack);Final Burn Alpha;;1984;Capcom;;;;;;;;;;;;
1942h;42 (Screamware bootleg, hack);Final Burn Alpha;;1984;Capcom;;;;;;0;;;;;;
1942h;42 (Screamware bootleg, hack);Final Burn Alpha;;1984;Capcom;;;;;;;;;;;;
6pak;6-Pak (USA);Final Burn Alpha;;1996;Sega;;;;;;0;;;;;;
6pak;6-Pak (USA);Final Burn Alpha;;1996;Sega;;;;;;;;;;;;
6pak;6-Pak (USA);Final Burn Alpha;;1996;Sega;;;;;;0;;;;;;
6pak;6-Pak (USA);Final Burn Alpha;;1996;Sega;;;;;;;;;;;;
600;600;Final Burn Alpha;;1981;Konami;;;;;;0;;;;;;
600;600;Final Burn Alpha;;1981;Konami;;;;;;;;;;;;
600;600;Final Burn Alpha;;1981;Konami;;;;;;0;;;;;;
600;600;Final Burn Alpha;;1981;Konami;;;;;;;;;;;;
688atsub;688 Attack Sub (Euro, USA);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;;
688atsub;688 Attack Sub (Euro, USA);Final Burn Alpha;;1991;Sega;;;;;;;;;;;;
688atsub;688 Attack Sub (Euro, USA);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;;
688atsub;688 Attack Sub (Euro, USA);Final Burn Alpha;;1991;Sega;;;;;;;;;;;;
7ordi;7 Ordi (Korea);Final Burn Alpha;;2002;Yun Sung;;;;;;0;;;;;;
7ordi;7 Ordi (Korea);Final Burn Alpha;;2002;Yun Sung;;;;;;;;;;;;
7ordi;7 Ordi (Korea);Final Burn Alpha;;2002;Yun Sung;;;;;;0;;;;;;
7ordi;7 Ordi (Korea);Final Burn Alpha;;2002;Yun Sung;;;;;;;;;;;;
800fath;800 Fathoms;Final Burn Alpha;;1981;Amenip (US Billiards Inc. license);;;;;;0;;;;;;
800fath;800 Fathoms;Final Burn Alpha;;1981;Amenip (US Billiards Inc. license);;;;;;;;;;;;
800fath;800 Fathoms;Final Burn Alpha;;1981;Amenip (US Billiards Inc. license);;;;;;0;;;;;;
800fath;800 Fathoms;Final Burn Alpha;;1981;Amenip (US Billiards Inc. license);;;;;;;;;;;;
